id,url
145,https://news.yahoo.com/let-punk-parents-california-teen-150000748.html
146,https://news.yahoo.com/blasts-hit-ministry-transnistria-next-165550190.html
147,https://news.yahoo.com/rep-jamie-raskin-says-chilling-140601570.html
148,https://www.foxnews.com/media/the-view-ron-desantis-actions-disney-message-hate
149,https://www.buzzfeednews.com/article/leylamohammed/kevin-federline-britney-spears-lawyer-denies-pregnant-claims
150,https://news.yahoo.com/indonesias-palm-oil-export-ban-044554967.html
151,https://news.yahoo.com/ford-f-150-lightning-electric-pickup-may-be-sold-out-ahead-of-launch-160647436.html
152,https://www.foxnews.com/politics/court-holds-trump-in-contempt-issues-daily-10k-fines-until-he-complies-with-ny-ag-probe
153,https://www.foxnews.com/world/ukraine-wants-un-to-oversee-evacuations-from-mariupol-steel-plant
154,https://www.foxnews.com/entertainment/wonder-woman-lynda-carter-honors-husband-robert-a-altman
155,https://www.huffpost.com/entry/robin-roberts-2012-obama-same-sex-marriage-interview_n_62669fc5e4b0dc52f499edc7
156,https://news.yahoo.com/north-dakota-lawmaker-quits-child-172043018.html
157,https://news.yahoo.com/russian-twists-overrated-train-abs-161800531.html
158,https://news.yahoo.com/tour-boat-mexico-hits-whale-015534096.html
159,https://www.foxnews.com/media/elon-musk-purchasing-twitter-eruption
160,https://www.foxnews.com/politics/supreme-court-tackles-case-of-hs-football-coachs-on-fielf-prayer
161,https://news.yahoo.com/marjorie-taylor-greene-said-lawmakers-182358688.html
162,https://news.yahoo.com/marjorie-taylor-greene-told-meadows-171853295.html
163,https://www.foxnews.com/politics/biden-admin-plan-counter-threats-drones
164,https://news.yahoo.com/bedsure-satin-pillowcase-sale-101334320.html
165,https://www.foxnews.com/media/elizabeth-warren-dems-midterms-biden-ronna-mcdaniel
166,https://news.yahoo.com/marine-corps-declares-heavy-lift-180940691.html
167,https://news.yahoo.com/twitter-said-close-deal-elon-105003654.html
168,https://news.yahoo.com/u-republican-lawmaker-jordan-twitter-125809352.html
169,https://news.yahoo.com/m/4fde980e-d534-3f80-9588-011ddf5031d7/billionaires-and-the-1-are.html
170,https://news.yahoo.com/texts-show-greene-urged-meadows-175758331.html
171,https://news.yahoo.com/everything-know-murder-debanhi-escobar-184845010.html
172,https://news.yahoo.com/family-teen-died-fall-fla-185017763.html
173,https://www.huffpost.com/entry/court-rules-new-york-attorney-general-donald-trump-contempt_n_6266d167e4b0d0774863ce9a
174,https://www.huffpost.com/entry/joe-biden-endorses-kurt-schrader_n_6266cb90e4b00b4e018222df
175,https://www.huffpost.com/entry/jared-padalecki-jensen-ackles-car-accident_n_6266ccd8e4b0dc52f49a64e3
176,https://www.huffpost.com/entry/kevin-sorbo-cnn-plus-twitter_n_62660ae4e4b07c34e9e2e57b
177,https://www.buzzfeednews.com/article/zoetillman/capitol-riot-codefendants-jan6-case-separation
178,https://www.buzzfeednews.com/article/stephaniesoteriou/euphoria-alexa-demie-sam-levinson-huge-change-script
179,https://news.yahoo.com/elon-musk-acquires-twitter-44-192334476.html
180,https://news.yahoo.com/elon-musk-to-buy-twitter-for-44-billion-185306641.html
181,https://news.yahoo.com/marjorie-taylor-greene-sent-urgent-181428862.html
182,https://news.yahoo.com/kind-soul-friends-mourn-loss-183846750.html
183,https://news.yahoo.com/18-old-drowns-nj-pond-133024903.html
184,https://news.yahoo.com/parents-sue-death-teen-florida-182917457.html
185,https://news.yahoo.com/hunter-biden-demanded-beau-biden-060107742.html
186,https://news.yahoo.com/ancient-goddess-sculpture-found-farmer-150359277.html
187,https://www.foxnews.com/us/texas-execution-killing-daughter
188,https://www.foxnews.com/us/body-missing-texas-national-guard-soldier-found
189,https://www.foxnews.com/media/ny-times-column-frets-conservative-judges-permanently-weaken-governments-response-next-pandemic
190,https://www.huffpost.com/entry/john-oliver-air-bud_n_62662a31e4b07c34e9e2fe42
191,https://news.yahoo.com/lily-peters-news-latest-body-192637945.html
192,https://news.yahoo.com/missing-10-old-girl-found-190143420.html
193,https://news.yahoo.com/gov-ron-desantis-calls-lawmakers-223615610.html
194,https://news.yahoo.com/black-voters-punch-back-polls-010600197.html
195,https://news.yahoo.com/donald-trump-held-contempt-court-191843333.html
196,https://news.yahoo.com/chair-flies-pickup-striking-vermont-125027549.html
197,https://www.foxnews.com/media/msnbc-segment-off-the-rails-debate-voter-suppression
198,https://www.foxnews.com/world/canada-pm-trudeau-freedom-convoy-protest-investigative-commission
199,https://www.foxnews.com/politics/jack-brewer-msnbc-joy-reid-apology-black-kids-desantis-event-child-abuse
200,https://www.foxbusiness.com/economy/inflation-small-businesses-goldman-sachs
201,https://www.huffpost.com/entry/truckers-peoples-convoy-egged-oakland_n_6265e1a1e4b07c34e9e2cfec
202,https://news.yahoo.com/elon-musk-reaches-deal-buy-190404912.html
203,https://news.yahoo.com/billionaire-elon-musk-reaches-agreement-195926030.html
204,https://news.yahoo.com/trucker-struggles-stop-big-rig-191428381.html
205,https://news.yahoo.com/putin-accuses-west-trying-murder-110009638.html
206,https://www.foxnews.com/politics/white-house-public-engagement-director-called-squad-members-f-ing-idiots-book
207,https://www.foxnews.com/politics/san-francisco-voters-duped-by-da-chesa-boudin-bay-area-residents
208,https://www.foxnews.com/politics/washington-legislature-strikes-word-marijuana-from-state-laws-alleging-racism
209,https://www.foxnews.com/entertainment/rust-investigation-santa-fe-county-sheriff-office-releases-police-footage-photos-interviews
210,https://www.foxnews.com/politics/sen-paul-celebrates-end-to-mask-mandate-as-he-arrives-for-first-flight-since-ruling-it-is-a-happy-day
211,https://www.foxnews.com/sports/bears-bryon-pringle-arrested-doing-donuts-young-child-back-seat-report
212,https://www.foxnews.com/world/superyacht-captain-fended-off-kalashnikov-wielding-pirates-pain-rays-worker-says
213,https://www.huffpost.com/entry/gop-debate-big-lie-georgia_n_6266de52e4b07c34e9e4c052
214,https://www.huffpost.com/entry/patrick-lyoya-police-officer-identified_n_6266f66de4b0197ae3f9b8d4
215,https://www.huffpost.com/entry/supreme-court-school-prayer_n_6266ebf5e4b0d07748640011
216,https://news.yahoo.com/body-missing-10-old-wisconsin-181820625.html
217,https://news.yahoo.com/police-body-missing-10-old-204950912.html
218,https://news.yahoo.com/florida-governor-signs-bill-creating-194812421.html
219,https://news.yahoo.com/m/996c91b6-ff0f-3cac-8131-49e2601e69f5/many-americans-feel-the.html
220,https://news.yahoo.com/japans-shionogi-says-covid-19-112004466.html
221,https://www.foxnews.com/politics/bidens-call-macron-goes-unanswered-election-night
222,https://www.foxbusiness.com/lifestyle/joe-rogan-spotify-controversy-2-million-subscriber-growth
223,https://www.foxnews.com/us/florida-bride-marijuana-laced-catering-bodycam
224,https://www.huffpost.com/entry/lea-michele-jonathan-groff-surrogate-baby_n_6266de99e4b0197ae3f99230
225,https://www.huffpost.com/entry/kevin-mccarthy-trump-lie_n_6266fd69e4b00b4e01827959
226,https://news.yahoo.com/trump-elon-musk-rejoin-twitter-201822842.html
227,https://news.yahoo.com/sbu-reveals-russian-invaders-chatting-113000955.html
228,https://news.yahoo.com/m/7fabd3ba-af5b-387f-92e8-d2f9dfcfb507/here-s-what-disney-s-reedy.html
229,https://news.yahoo.com/m/3e9c5108-75e9-33ea-9a09-51049005caec/desantis-signs-bill-to-create.html
230,https://news.yahoo.com/gigi-hadid-celebrates-27th-birthday-205521241.html
231,https://news.yahoo.com/jack-brewer-demands-joy-reid-191122178.html
232,https://www.foxnews.com/health/long-covid-19-may-be-caused-abnormally-suppressed-immune-system-small-ucla-led-study
233,https://www.foxnews.com/media/former-cbs-reporter-becomes-planned-parenthoods-news-content-director
234,https://www.foxnews.com/us/school-principals-meet-biden-education-secretary-after-asking-him-ban-hostile-parents-from-school-grounds
235,https://www.foxbusiness.com/lifestyle/spacex-starlink-hawaiian-airlines-wifi
236,https://www.foxbusiness.com/lifestyle/cme-medica-equipment-costs
237,https://www.huffpost.com/entry/jody-hice-georgia-secretary-of-state-trump_n_6266eb9ee4b07c34e9e4d6e1
238,https://www.huffpost.com/entry/fire-island-gay-romantic-comedy-trailer_n_6266fc7de4b0d07748641979
239,https://news.yahoo.com/mitch-mcconnell-said-trump-put-212757617.html
240,https://news.yahoo.com/trump-news-live-former-president-104907653.html
241,https://news.yahoo.com/mass-family-wins-5-million-195858994.html
242,https://news.yahoo.com/fda-identifies-2-red-flag-204621756.html
243,https://news.yahoo.com/best-amazon-sales-214336870.html
244,https://news.yahoo.com/century-old-russian-rescue-ship-110100955.html
245,https://www.foxbusiness.com/politics/sen-james-lankford-latest-edition-government-waste-watch-federal-fumbles
246,https://www.foxnews.com/politics/aapi-groups-protest-california-dem-interpreter-michelle-steel
247,https://www.foxnews.com/us/california-woods-yogurt-snow
248,https://www.foxnews.com/entertainment/will-smith-traveled-india-spiritual-practice-yoga-meditation-oscars-slap
249,https://www.foxbusiness.com/lifestyle/golf-club-massachusetts-home-damaged-lawsuit
250,https://www.foxbusiness.com/markets/jcpenney-owners-offer-buy-archrival-kohls-8-6b
251,https://www.huffpost.com/entry/megan-thee-stallion-says-tory-lanez-offered-her-1-million-to-stay-quiet-about-shooting_n_6266da6ce4b0197ae3f98bce
252,https://news.yahoo.com/heavy-weaponry-pours-ukraine-commanders-083000174.html
253,https://news.yahoo.com/putin-accuses-west-plotting-kill-142342475.html
254,https://news.yahoo.com/russian-spies-hilariously-screw-putin-221946536.html
255,https://www.foxnews.com/media/homan-biden-border-patrol-death-texas-national-guardsman
256,https://www.foxnews.com/us/kenosha-parks-committee-consider-memorial-tree-plaque-honoring-anthony-huber-rittenhouse
257,https://www.foxnews.com/sports/usfl-week-2-recap-scores-standings-more
258,https://www.foxnews.com/entertainment/princess-bride-star-cary-elwes-bitten-by-rattlesnake
259,https://www.huffpost.com/entry/lawsuit-teenager-killed-orlando-amusement-park_n_6266e832e4b0197ae3f9a2b7
260,https://news.yahoo.com/disney-should-tell-florida-gov-de-santis-to-pound-sand-203203596.html
261,https://news.yahoo.com/desantis-tests-limits-combative-style-111921579.html
262,https://news.yahoo.com/stay-culture-war-disney-desantis-205615301.html
263,https://news.yahoo.com/florida-revokes-disney-special-tax-135140387.html
264,https://news.yahoo.com/mitch-mcconnell-said-trump-put-212609909.html
265,https://news.yahoo.com/ukraine-russia-know-now-034041945.html
266,https://news.yahoo.com/missouri-lawmaker-writes-back-retired-213639981.html
267,https://news.yahoo.com/ads-soft-spoken-arkansas-sen-120247588.html
